,accuracy,val_accuracy,loss,val_loss
162,0.8407738,0.7757937,0.5313299828443397,0.8066499564382765
163,0.8480017,0.82242066,0.5098841687043508,0.6574120426934863
164,0.83864796,0.80803573,0.5198209627347739,0.6838612551726992
165,0.8503401,0.79414684,0.503972433862232,0.7646543785693154
166,0.84715134,0.8105159,0.5005191197099329,0.7845642656560928
167,0.8526786,0.8005952,0.4887995209519555,0.7172326592225877
168,0.84013605,0.81646824,0.5125934691453466,0.6751274736154647
169,0.8539541,0.81299603,0.4814396560394845,0.6778569940536742
170,0.84375,0.82242066,0.4914776332118884,0.6543577285039992
171,0.84587586,0.81150794,0.5008217477474083,0.6890578700436486
172,0.84502554,0.81200397,0.49763302413784727,0.6904872665329586
173,0.85161567,0.8179563,0.5132308307350898,0.6947004769056563
174,0.84311223,0.81498015,0.5201934017494422,0.6864397563631572
175,0.84183675,0.81001985,0.5026170598203633,0.6815081844254146
176,0.8394983,0.8144841,0.5141506271094692,0.6867067624652197
177,0.8454507,0.8110119,0.5110130707422892,0.744514042422885
178,0.8484269,0.81150794,0.5088302433288017,0.7273229500131001
179,0.8509779,0.8159722,0.5008560308591038,0.6844879710485064
180,0.8520408,0.8174603,0.48728825841225737,0.729171588780388
181,0.8548044,0.80803573,0.4892967197359825,0.7012933412241558
182,0.85055274,0.82093257,0.49419031175626377,0.6600204375055101
183,0.8420493,0.79761904,0.5030075032897547,0.7234827417229849
184,0.852466,0.8229167,0.5053693590318264,0.6785087680059766
185,0.84906465,0.81001985,0.5160160607018438,0.6865821367218381
186,0.84247446,0.81200397,0.5109545256004853,0.7011550683823843
187,0.8477891,0.8214286,0.5026710328398919,0.6519049907487536
188,0.8448129,0.81498015,0.4989656299149909,0.6554755630001189
189,0.8484269,0.8179563,0.4950391290848758,0.7011706701346806
190,0.85459185,0.8174603,0.4854299178232952,0.676345833237209
191,0.84821427,0.79414684,0.4838421540398176,0.7447359571381221
192,0.84885204,0.81349206,0.4901675295059373,0.7091035209004841
193,0.85055274,0.8030754,0.48686341302735464,0.7166704100275797
194,0.85310376,0.82043654,0.4917783811181581,0.6729192005263435
195,0.8518282,0.8070437,0.49981077512105304,0.7779485926268592
196,0.85714287,0.828373,0.48076932750591617,0.7075053737277076
197,0.8520408,0.81200397,0.4845424623919182,0.7220085324749114
198,0.8567177,0.82539684,0.4877170297969766,0.6472951523841374
199,0.8526786,0.81994045,0.49514454638674144,0.6732892289994254
